participant_code,Bao,Chokdee`,DDDD,JJ,Ja,Kuga,Kurosagi Ichigo,M,Mick,Micky,Naenon,Offroad,Plub,Shimmy,Tack,Tw,champion,gobgab,march,name,sine,superidol,ก้องฟ้า,น้ำ,เจ,เทพซ่า676767677
Bao,0.0,10.655876138653591,4.184286652544024,4.409751126779143,5.033744325413626,8.875361596207993,10.06597742906871,8.588633066687793,7.887294067478852,10.335295541904442,6.183995748404158,4.272215915081925,6.8102569998287,4.409883007488686,11.963758846040957,6.856425201222502,7.0603162988408545,8.726907686576034,14.1570446863329,5.715475379868774,6.7835221803679255,4.789113818024432,13.015104496907055,7.474176976951579,11.862346516908412,6.356246920589772
Chokdee`,10.655876138653591,0.0,10.954759279072116,9.46385180078185,7.37797751299609,2.3531506619410254,2.33483500349044,3.1470625533143317,3.9878182813914345,2.8023978510695606,5.040983828509519,8.753066712332993,4.540779940281435,7.510387459410455,4.394208390879974,4.6705921782057205,3.9751670468403253,4.014961109514163,4.428559010795265,7.472816834137018,4.548340895392744,7.2906024538398695,4.664194101373457,4.007940624542867,3.7266757675291617,5.726922491742809
DDDD,4.184286652544024,10.954759279072116,0.0,1.723271087305877,3.6818504613709635,9.169004774563197,10.70982847722708,8.882955496321234,7.853605257332219,11.232867581889595,6.297727464274348,2.3107085310434727,6.661457705535914,4.654858811132754,12.802429750819957,6.804897150279112,7.264290161990707,9.62571557534419,14.72165543410419,5.2688411682217176,6.735103687055998,3.875278980579344,14.129091139355282,7.917043312534904,12.926022063887068,6.123271953698552
JJ,4.409751126779143,9.46385180078185,1.723271087305877,0.0,2.2147391611853413,7.742216254225705,9.286419562179304,7.518784710023143,6.404325863450073,9.858538634461558,4.885524834497557,0.9725049798138149,5.199990660340068,3.608388545000127,11.430070739893441,5.385533320329148,5.842830413785217,8.316935125368943,13.262157586692954,4.325055758061482,5.294085998241112,2.4984646228942045,12.756858324742876,6.518483538854329,11.540270650083519,4.749728108906634
Ja,5.033744325413626,7.37797751299609,3.6818504613709635,2.2147391611853413,0.0,5.69659543368008,7.304556885971639,5.566877265646828,4.379360458956562,7.871415193311437,3.026940138506241,1.5544359005014174,3.1638441633546277,2.6206685187659953,9.579164960034468,3.3681607323231093,3.7693134641133974,6.5574279789516385,11.293510176121519,3.5679540608862834,3.3482752127371422,1.2114963850943357,10.795481360546157,4.571579322220983,9.573181644083498,2.8879049118980857
Kuga,8.875361596207993,2.3531506619410254,9.169004774563197,7.742216254225705,5.69659543368008,0.0,1.8617934214538185,1.2786888206835763,2.57021744099728,2.5492805993426484,3.1422206650116276,6.989406242358708,2.6765010415839123,5.526022949849614,4.379331691397551,2.844630655581692,2.1289356510131885,2.5109797060672863,5.847321084230223,5.417735346235998,2.567373487454155,5.41512136790927,5.298526637112214,2.1271280157279158,4.159335989247506,4.092342943659693
Kurosagi Ichigo,10.06597742906871,2.33483500349044,10.70982847722708,9.286419562179304,7.304556885971639,1.8617934214538185,0.0,2.3442960582664454,3.8094548139225854,1.0479798610404922,4.540347891348528,8.54212925324464,4.239747491628555,6.728770065386569,2.7941825831324048,4.285267292226892,3.694911735070209,2.1544419572796127,4.746419765093129,6.625188230334451,4.032428391525416,6.907959462499577,3.592656434671604,3.1413166755085524,2.421539833078516,5.472120624139608
M,8.588633066687793,3.1470625533143317,8.882955496321234,7.518784710023143,5.566877265646828,1.2786888206835763,2.3442960582664454,0.0,3.298972653268179,2.9114191349177734,2.870025458508999,6.731928498779104,2.8285761254866966,5.359235307338602,4.350533282568363,3.176066294796086,2.2955880125601245,2.108725362550325,6.210463031387184,4.715321688903974,2.5484198212548543,5.170716089488699,5.535318093920955,2.557556591873782,4.559081827883285,4.451162142589652
Mick,7.887294067478852,3.9878182813914345,7.853605257332219,6.404325863450073,4.379360458956562,2.57021744099728,3.8094548139225854,3.298972653268179,0.0,4.3730867657939765,2.8634189678227933,5.77669834197349,1.7755862071258222,4.171553701275622,6.413579701977668,1.232167039924639,1.824515897503521,4.162904870709399,7.867954313396298,5.3815819455561344,2.0747757109889644,4.326433457743164,7.206173162374029,1.4512604588794498,5.872656427586875,1.9508497929751323
Micky,10.335295541904442,2.8023978510695606,11.232867581889595,9.858538634461558,7.871415193311437,2.5492805993426484,1.0479798610404922,2.9114191349177734,4.3730867657939765,0.0,5.10830539219954,9.090158644273336,4.849975987756104,7.122203642048676,2.6689712552232554,4.841787988067016,4.21668926664376,2.3857584575660398,4.608082585066083,7.158577420973454,4.646090789312969,7.477440467669065,3.054558333989648,3.6200445353862287,1.8637400994337423,5.985558751479082
Naenon,6.183995748404158,5.040983828509519,6.297727464274348,4.885524834497557,3.026940138506241,3.1422206650116276,4.540347891348528,2.870025458508999,2.8634189678227933,5.10830539219954,0.0,4.123244710516496,1.4177239296606658,2.9774211381686952,6.665528681637718,1.9162796648410285,1.5647374635864717,3.648840252703124,8.701305625536213,3.0068634423216785,1.1596927131919958,2.5712062407776726,7.931327109057931,2.3135083252913873,6.782322664938243,2.683581959398143
Offroad,4.272215915081925,8.753066712332993,2.3107085310434727,0.9725049798138149,1.5544359005014174,6.989406242358708,8.54212925324464,6.731928498779104,5.77669834197349,9.090158644273336,4.123244710516496,0.0,4.470695600908023,3.037587333163713,10.674670462317735,4.702199408082087,5.0813144322320785,7.545471294724583,12.559027366970632,3.684414812168732,4.563147407353475,1.806374057010169,11.991106442539165,5.807618585491454,10.786483302160345,4.172807580606786
Plub,6.8102569998287,4.540779940281435,6.661457705535914,5.199990660340068,3.1638441633546277,2.6765010415839123,4.239747491628555,2.8285761254866966,1.7755862071258222,4.849975987756104,1.4177239296606658,4.470695600908023,0.0,3.2446704103693955,6.654400901773873,0.8552197078617684,0.9964717801373308,3.8605591536823165,8.395214857462937,3.8307987623102497,0.7579822175098467,2.976617792009385,7.761285023267817,1.699856707404243,6.509441043671745,1.8796056240825203
Shimmy,4.409883007488686,7.510387459410455,4.654858811132754,3.608388545000127,2.6206685187659953,5.526022949849614,6.728770065386569,5.359235307338602,4.171553701275622,7.122203642048676,2.9774211381686952,3.037587333163713,3.2446704103693955,0.0,8.803725099779866,3.1145636132911854,3.6987835677187455,5.633851902366464,11.158654268276122,3.404730163690561,3.2201869380673,2.1081890696112344,9.987665365856657,3.812101709959842,8.72684083775354,2.691831372919042
Tack,11.963758846040957,4.394208390879974,12.802429750819957,11.430070739893441,9.579164960034468,4.379331691397551,2.7941825831324048,4.350533282568363,6.413579701977668,2.6689712552232554,6.665528681637718,10.674670462317735,6.654400901773873,8.803725099779866,0.0,6.766461438388072,6.149824840975642,3.40801042233351,4.305155720506615,8.145475184006242,6.339414551163948,9.031096824425902,2.2017256249899386,5.588307120422555,2.177108354525833,7.956324509899789
Tw,6.856425201222502,4.6705921782057205,6.804897150279112,5.385533320329148,3.3681607323231093,2.844630655581692,4.285267292226892,3.176066294796086,1.232167039924639,4.841787988067016,1.9162796648410285,4.702199408082087,0.8552197078617684,3.1145636132911854,6.766461438388072,0.0,1.2777073374844785,4.059405990832128,8.530748562878005,4.281300837667126,1.2077602652710522,3.2114350340237086,7.765013605990948,1.4078465916148788,6.460697634983405,1.3177732738396222
champion,7.0603162988408545,3.9751670468403253,7.264290161990707,5.842830413785217,3.7693134641133974,2.1289356510131885,3.694911735070209,2.2955880125601245,1.824515897503521,4.21668926664376,1.5647374635864717,5.0813144322320785,0.9964717801373308,3.6987835677187455,6.149824840975642,1.2777073374844785,0.0,3.406349201888396,7.815687977708036,4.226834060728072,1.177067064789682,3.6122282597690365,7.12424542647051,1.4709897533798992,5.904313404328942,2.3923546352012366
gobgab,8.726907686576034,4.014961109514163,9.62571557534419,8.316935125368943,6.5574279789516385,2.5109797060672863,2.1544419572796127,2.108725362550325,4.162904870709399,2.3857584575660398,3.648840252703124,7.545471294724583,3.8605591536823165,5.633851902366464,3.40801042233351,4.059405990832128,3.406349201888396,0.0,6.294068348858843,5.1380429769413185,3.4620017616880676,5.953851394739096,4.748741477884633,2.9323909999991686,3.7474632292649805,5.238072202200658
march,14.1570446863329,4.428559010795265,14.72165543410419,13.262157586692954,11.293510176121519,5.847321084230223,4.746419765093129,6.210463031387184,7.867954313396298,4.608082585066083,8.701305625536213,12.559027366970632,8.395214857462937,11.158654268276122,4.305155720506615,8.530748562878005,7.815687977708036,6.294068348858843,0.0,10.594537894126194,8.230085324645497,11.011589129691645,3.5887009644575874,7.591002703132495,3.9718659008276767,9.664788619660614
name,5.715475379868774,7.472816834137018,5.2688411682217176,4.325055758061482,3.5679540608862834,5.417735346235998,6.625188230334451,4.715321688903974,5.3815819455561344,7.158577420973454,3.0068634423216785,3.684414812168732,3.8307987623102497,3.404730163690561,8.145475184006242,4.281300837667126,4.226834060728072,5.1380429769413185,10.594537894126194,0.0,3.504587608038663,2.7385004081103825,9.739080596876668,4.746060038101666,8.74123231884931,4.701655047047497
sine,6.7835221803679255,4.548340895392744,6.735103687055998,5.294085998241112,3.3482752127371422,2.567373487454155,4.032428391525416,2.5484198212548543,2.0747757109889644,4.646090789312969,1.1596927131919958,4.563147407353475,0.7579822175098467,3.2201869380673,6.339414551163948,1.2077602652710522,1.177067064789682,3.4620017616880676,8.230085324645497,3.504587608038663,0.0,2.947342647584751,7.549854355093632,1.6443303245297007,6.325469892762278,2.266931815010501
superidol,4.789113818024432,7.2906024538398695,3.875278980579344,2.4984646228942045,1.2114963850943357,5.41512136790927,6.907959462499577,5.170716089488699,4.326433457743164,7.477440467669065,2.5712062407776726,1.806374057010169,2.976617792009385,2.1081890696112344,9.031096824425902,3.2114350340237086,3.6122282597690365,5.953851394739096,11.011589129691645,2.7385004081103825,2.947342647584751,0.0,10.355466117372966,4.2354896777725575,9.16544539602172,2.960866597418427
ก้องฟ้า,13.015104496907055,4.664194101373457,14.129091139355282,12.756858324742876,10.795481360546157,5.298526637112214,3.592656434671604,5.535318093920955,7.206173162374029,3.054558333989648,7.931327109057931,11.991106442539165,7.761285023267817,9.987665365856657,2.2017256249899386,7.765013605990948,7.12424542647051,4.748741477884633,3.5887009644575874,9.739080596876668,7.549854355093632,10.355466117372966,0.0,6.533022151562178,1.5491077803653837,8.894325433712316
น้ำ,7.474176976951579,4.007940624542867,7.917043312534904,6.518483538854329,4.571579322220983,2.1271280157279158,3.1413166755085524,2.557556591873782,1.4512604588794498,3.6200445353862287,2.3135083252913873,5.807618585491454,1.699856707404243,3.812101709959842,5.588307120422555,1.4078465916148788,1.4709897533798992,2.9323909999991686,7.591002703132495,4.746060038101666,1.6443303245297007,4.2354896777725575,6.533022151562178,0.0,5.207091799624334,2.4712030328885706
เจ,11.862346516908412,3.7266757675291617,12.926022063887068,11.540270650083519,9.573181644083498,4.159335989247506,2.421539833078516,4.559081827883285,5.872656427586875,1.8637400994337423,6.782322664938243,10.786483302160345,6.509441043671745,8.72684083775354,2.177108354525833,6.460697634983405,5.904313404328942,3.7474632292649805,3.9718659008276767,8.74123231884931,6.325469892762278,9.16544539602172,1.5491077803653837,5.207091799624334,0.0,7.54677045402856
เทพซ่า676767677,6.356246920589772,5.726922491742809,6.123271953698552,4.749728108906634,2.8879049118980857,4.092342943659693,5.472120624139608,4.451162142589652,1.9508497929751323,5.985558751479082,2.683581959398143,4.172807580606786,1.8796056240825203,2.691831372919042,7.956324509899789,1.3177732738396222,2.3923546352012366,5.238072202200658,9.664788619660614,4.701655047047497,2.266931815010501,2.960866597418427,8.894325433712316,2.4712030328885706,7.54677045402856,0.0
